H,Betriebszeit_-,Pers/m2,Qi Sommer W/m²,Qi Winter W/m²,Luftwechsel_Anlage_1_h,Luftwechsel_Infiltration_1_h,Warmwasserbedarf_W_m2,Lüfterstrom_W_m2,"Aufzug, Regelung etc._W_m2",Beleuchtung_W_m2,Nutzerstrom_W_m2,Abwärme W/m²
6480,0.932043871,0.025890108,4.335419537,2.167709768,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.486544508,0.500375425
6481,0.932043871,0.025890108,4.734104113,2.367052057,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.700253018,0.510395863
6482,0.932043871,0.025890108,3.943006404,1.971503202,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.276197704,0.5301135
6483,0.932043871,0.025890108,3.465480833,1.732740416,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.020227736,0.561467774
6484,0.932043871,0.025890108,3.30063148,1.65031574,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.931862869,0.591529088
6485,0.932043871,0.025890108,3.261210983,1.630605491,0.474751742,0.07,1.590317968,0.425493664,0.2,0,0.91073214,0.656177076
6486,1,0.030420516,3.837655807,1.918827903,0.474751742,0.07,2.37890539,0.57570615,0.2,0,0.912653115,0.542719857
6487,1,0.030420516,5.187263727,2.593631863,0.474751742,0.07,3.969223358,0.57570615,0.2,0,0.959717012,0.467081712
6488,1,0.030420516,6.685636551,3.342818276,0.474751742,0.07,3.969223358,0.57570615,0.2,0,1.340550379,0.466758472
6489,1,0.030420516,7.534575164,3.767287582,0.474751742,0.07,3.286285853,0.57570615,0.2,0,2.482346703,0.469990871
6490,1,0.030420516,8.740221401,4.370110701,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.674568631,0.478718349
6491,1,0.030420516,9.655852045,4.827926023,0.474751742,0.07,1.82790405,0.57570615,0.2,0,4.165377839,0.5301135
6492,1,0.030420516,10.37617204,5.188086022,0.474751742,0.07,2.616491472,0.57570615,0.2,0,4.551493889,0.484536668
6493,1,0.030420516,10.47024369,5.235121843,0.474751742,0.07,3.405078894,0.57570615,0.2,0,4.601919492,0.479364829
6494,1,0.030420516,9.066336425,4.533168213,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.84937739,0.490678227
6495,1,0.030420516,7.906119513,3.953059756,0.474751742,0.07,1.420467215,0.57570615,0.2,0,3.227461613,0.506193744
6496,1,0.030420516,7.623139975,3.811569988,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.934993112,0.506516984
6497,1,0.030420516,7.131279678,3.565639839,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.671339242,0.509102904
6498,1,0.030420516,6.816853737,3.408426869,0.474751742,0.07,2.616491472,0.57570615,0.2,0,2.756822646,0.462879592
6499,0.932043871,0.025890108,8.744398344,4.372199172,0.372817549,0.07,2.497698431,0.425493664,0.2,0,2.98804347,0.559205094
6500,0.932043871,0.025890108,9.582083914,4.791041957,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.172680641,0.587003729
6501,0.932043871,0.025890108,8.572883626,4.286441813,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.054060412,0.624822802
6502,0.932043871,0.025890108,8.184950095,4.092475047,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.846114828,0.559528334
6503,0.932043871,0.025890108,6.550266063,3.275133031,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.532995842,0.507163464
6504,0.932043871,0.025890108,4.100688393,2.050344197,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.360720621,0.457707753
6505,0.932043871,0.025890108,3.476231878,1.738115939,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.025990662,0.446071116
6506,0.932043871,0.025890108,3.30063148,1.65031574,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.931862869,0.47613243
6507,0.932043871,0.025890108,3.258523221,1.629261611,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.909291408,0.543366337
6508,0.932043871,0.025890108,3.292568196,1.646284098,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.927540674,0.832666082
6509,0.932043871,0.025890108,3.599868892,1.799934446,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.092264312,1.701211798
6510,0.932043871,0.025890108,5.04409257,2.522046285,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.866417388,1.240918125
6511,0.932043871,0.025890108,6.888159359,3.44407968,0.372817549,0.07,1.590317968,0.425493664,0.2,0,2.573336325,1.185644096
6512,0.932043871,0.025890108,7.953802633,3.976901316,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.722211916,1.102571431
6513,0.932043871,0.025890108,7.111243538,3.555621769,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.692917042,1.265161121
6514,0.932043871,0.025890108,6.708843973,3.354421986,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.617999002,1.230574447
6515,0.932043871,0.025890108,6.751848152,3.375924076,0.372817549,0.07,1.196024257,0.425493664,0.2,0,2.641050707,1.299747794
6516,0.932043871,0.025890108,7.33778009,3.668890045,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.95513018,1.049560081
6517,0.932043871,0.025890108,7.458860651,3.729430326,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.879251653,1.076712236
6518,0.932043871,0.025890108,6.782440753,3.391220376,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.516667551,1.049883321
6519,0.932043871,0.025890108,6.040487358,3.020243679,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.259737095,1.027579765
6520,0.932043871,0.025890108,5.780670443,2.890335221,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.120466381,1.032428365
6521,0.932043871,0.025890108,6.145310044,3.072655022,0.372817549,0.07,3.574929647,0.425493664,0.2,0,2.315925625,1.0586108
6522,0.932043871,0.025890108,7.430191199,3.715095599,0.372817549,0.07,2.773199101,0.425493664,0.2,0,2.86388385,1.031135405
6523,0.932043871,0.025890108,9.976288888,4.988144444,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.383987932,0.95291134
6524,0.932043871,0.025890108,9.837421227,4.918710614,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.309550136,0.568902292
6525,0.932043871,0.025890108,8.615887805,4.307943903,0.372817549,0.07,0.788587422,0.425493664,0.2,0,3.077112116,0.575043851
6526,0.932043871,0.025890108,7.890192285,3.945096142,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.688114603,0.522032501
6527,0.932043871,0.025890108,5.569233229,2.784616615,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.007128834,0.549831136
6528,0.932043871,0.025890108,4.100688393,2.050344197,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.360720621,0.501668385
6529,0.932043871,0.025890108,3.476231878,1.738115939,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.025990662,0.52591138
6530,0.932043871,0.025890108,3.30063148,1.65031574,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.931862869,0.538194498
6531,0.932043871,0.025890108,3.258523221,1.629261611,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.909291408,0.555002975
6532,0.932043871,0.025890108,3.292568196,1.646284098,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.927540674,0.807130127
6533,0.932043871,0.025890108,3.599868892,1.799934446,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.092264312,1.642705369
6534,0.932043871,0.025890108,5.04409257,2.522046285,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.866417388,1.145239103
6535,0.932043871,0.025890108,6.888159359,3.44407968,0.372817549,0.07,0.394293711,0.425493664,0.2,0,2.573336325,1.066691798
6536,0.932043871,0.025890108,7.953802633,3.976901316,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.722211916,1.077358716
6537,0.932043871,0.025890108,6.585971571,3.292985785,0.372817549,0.07,1.196024257,0.425493664,0.2,0,2.692917042,1.132632746
6538,0.932043871,0.025890108,6.446207989,3.223103995,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.617999002,1.112268629
6539,0.932043871,0.025890108,6.489212168,3.244606084,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.641050707,1.127460907
6540,0.932043871,0.025890108,7.075144107,3.537572053,0.372817549,0.07,3.167492812,0.425493664,0.2,0,2.95513018,1.388962017
6541,0.932043871,0.025890108,6.933588684,3.466794342,0.372817549,0.07,3.167492812,0.425493664,0.2,0,2.879251653,1.122289068
6542,0.932043871,0.025890108,6.257168786,3.128584393,0.372817549,0.07,2.773199101,0.425493664,0.2,0,2.516667551,1.067984758
6543,0.932043871,0.025890108,5.777851374,2.888925687,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.259737095,1.016589608
6544,0.932043871,0.025890108,5.780670443,2.890335221,0.372817549,0.07,1.590317968,0.425493664,0.2,0,2.120466381,0.979740255
6545,0.932043871,0.025890108,6.145310044,3.072655022,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.315925625,0.971012776
6546,0.932043871,0.025890108,7.430191199,3.715095599,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.86388385,0.996225491
6547,0.932043871,0.025890108,9.976288888,4.988144444,0.372817549,0.07,2.37890539,0.425493664,0.2,0,3.383987932,0.926405665
6548,0.932043871,0.025890108,9.837421227,4.918710614,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.309550136,0.63516648
6549,0.932043871,0.025890108,8.615887805,4.307943903,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.077112116,0.644863678
6550,0.932043871,0.025890108,7.890192285,3.945096142,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.688114603,0.518153622
6551,0.932043871,0.025890108,5.569233229,2.784616615,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.007128834,0.522678981
6552,0.932043871,0.025890108,4.100688393,2.050344197,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.360720621,0.452859154
6553,0.932043871,0.025890108,3.476231878,1.738115939,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.025990662,0.488092308
6554,0.932043871,0.025890108,3.30063148,1.65031574,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.931862869,0.510072623
6555,0.932043871,0.025890108,3.258523221,1.629261611,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.909291408,0.569872012
6556,0.932043871,0.025890108,3.292568196,1.646284098,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.927540674,0.864666836
6557,0.932043871,0.025890108,3.599868892,1.799934446,0.474751742,0.07,1.590317968,0.425493664,0.2,0,1.092264312,1.573855262
6558,1,0.030420516,5.616953712,2.808476856,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.866417388,1.190815935
6559,1,0.030420516,8.197556256,4.098778128,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.573336325,1.156875741
6560,1,0.030420516,9.26319953,4.631599765,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.722211916,1.048267122
6561,1,0.030420516,8.420640435,4.210320217,0.474751742,0.07,3.286285853,0.57570615,0.2,0,2.957307864,1.204715252
6562,1,0.030420516,8.01824087,4.009120435,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.146780647,1.223139928
6563,1,0.030420516,7.798609065,3.899304533,0.474751742,0.07,1.82790405,0.57570615,0.2,0,3.169832352,1.237039246
6564,1,0.030420516,8.384541004,4.192270502,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.483911825,1.16172434
6565,1,0.030420516,8.242985581,4.121492791,0.474751742,0.07,3.405078894,0.57570615,0.2,0,3.408033298,1.114854549
6566,1,0.030420516,7.566565683,3.783282841,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.045449196,1.085439715
6567,1,0.030420516,7.087248271,3.543624136,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.78851874,1.081237595
6568,1,0.030420516,6.827431356,3.413715678,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.649248026,0.982326174
6569,1,0.030420516,7.454706941,3.72735347,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.84470727,1.129400346
6570,1,0.030420516,8.003052341,4.001526171,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.392665495,1.048267122
6571,0.932043871,0.025890108,9.976288888,4.988144444,0.372817549,0.07,2.497698431,0.425493664,0.2,0,3.648378755,0.955174019
6572,0.932043871,0.025890108,9.837421227,4.918710614,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.309550136,0.590882608
6573,0.932043871,0.025890108,8.615887805,4.307943903,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.077112116,0.630317881
6574,0.932043871,0.025890108,7.890192285,3.945096142,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.688114603,0.620297443
6575,0.932043871,0.025890108,5.569233229,2.784616615,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.007128834,0.608660805
6576,0.932043871,0.025890108,4.100688393,2.050344197,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.360720621,0.523325461
6577,0.932043871,0.025890108,3.476231878,1.738115939,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.025990662,0.490354987
6578,0.932043871,0.025890108,3.30063148,1.65031574,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.931862869,0.47580919
6579,0.932043871,0.025890108,3.258523221,1.629261611,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.909291408,0.507486704
6580,0.932043871,0.025890108,3.292568196,1.646284098,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.927540674,0.810039287
6581,0.932043871,0.025890108,3.599868892,1.799934446,0.474751742,0.07,1.590317968,0.425493664,0.2,0,1.092264312,1.589047539
6582,1,0.030420516,5.616953712,2.808476856,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.866417388,1.176270137
6583,1,0.030420516,8.197556256,4.098778128,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.573336325,1.135865145
6584,1,0.030420516,9.26319953,4.631599765,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.722211916,1.200836373
6585,1,0.030420516,7.895368468,3.947684234,0.474751742,0.07,3.286285853,0.57570615,0.2,0,2.957307864,1.113884829
6586,1,0.030420516,7.755604886,3.877802443,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.146780647,1.311384432
6587,1,0.030420516,7.798609065,3.899304533,0.474751742,0.07,1.82790405,0.57570615,0.2,0,3.169832352,1.337566867
6588,1,0.030420516,8.384541004,4.192270502,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.483911825,1.027256526
6589,1,0.030420516,8.242985581,4.121492791,0.474751742,0.07,3.405078894,0.57570615,0.2,0,3.408033298,1.00172057
6590,1,0.030420516,7.566565683,3.783282841,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.045449196,1.014973408
6591,1,0.030420516,7.087248271,3.543624136,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.78851874,1.039539643
6592,1,0.030420516,6.827431356,3.413715678,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.649248026,1.026610046
6593,1,0.030420516,7.454706941,3.72735347,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.84470727,1.033398084
6594,1,0.030420516,8.003052341,4.001526171,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.392665495,1.05570164
6595,0.932043871,0.025890108,9.976288888,4.988144444,0.372817549,0.07,2.497698431,0.425493664,0.2,0,3.648378755,0.942567662
6596,0.932043871,0.025890108,9.837421227,4.918710614,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.309550136,0.567286093
6597,0.932043871,0.025890108,8.615887805,4.307943903,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.077112116,0.599933326
